x_parameter,x_value,y_parameter,y_value,lcoe_gbp_per_mwh
launch_cost_gbp_per_kg,2974.2372881355936,end_to_end_efficiency,0.07033898305084746,3386.3098644040842
launch_cost_gbp_per_kg,3058.64406779661,end_to_end_efficiency,0.07033898305084746,3470.8554737610793
launch_cost_gbp_per_kg,3143.0508474576272,end_to_end_efficiency,0.07033898305084746,3555.4010831180753
launch_cost_gbp_per_kg,3227.4576271186443,end_to_end_efficiency,0.07033898305084746,3639.946692475072
launch_cost_gbp_per_kg,3311.8644067796613,end_to_end_efficiency,0.07033898305084746,3724.4923018320674
launch_cost_gbp_per_kg,3396.2711864406783,end_to_end_efficiency,0.07033898305084746,3809.0379111890634
launch_cost_gbp_per_kg,3480.6779661016953,end_to_end_efficiency,0.07033898305084746,3893.5835205460603
launch_cost_gbp_per_kg,3565.084745762712,end_to_end_efficiency,0.07033898305084746,3978.129129903056
launch_cost_gbp_per_kg,3649.491525423729,end_to_end_efficiency,0.07033898305084746,4062.6747392600523
launch_cost_gbp_per_kg,3733.898305084746,end_to_end_efficiency,0.07033898305084746,4147.220348617048
launch_cost_gbp_per_kg,3818.305084745763,end_to_end_efficiency,0.07033898305084746,4231.765957974044
launch_cost_gbp_per_kg,3902.71186440678,end_to_end_efficiency,0.07033898305084746,4316.31156733104
launch_cost_gbp_per_kg,3987.118644067797,end_to_end_efficiency,0.07033898305084746,4400.857176688036
launch_cost_gbp_per_kg,4071.5254237288136,end_to_end_efficiency,0.07033898305084746,4485.402786045031
launch_cost_gbp_per_kg,4155.932203389831,end_to_end_efficiency,0.07033898305084746,4569.948395402027
launch_cost_gbp_per_kg,4240.338983050848,end_to_end_efficiency,0.07033898305084746,4654.494004759023
launch_cost_gbp_per_kg,4324.745762711865,end_to_end_efficiency,0.07033898305084746,4739.03961411602
launch_cost_gbp_per_kg,4409.152542372882,end_to_end_efficiency,0.07033898305084746,4823.585223473016
launch_cost_gbp_per_kg,4493.559322033899,end_to_end_efficiency,0.07033898305084746,4908.130832830012
launch_cost_gbp_per_kg,4577.966101694916,end_to_end_efficiency,0.07033898305084746,4992.6764421870075
launch_cost_gbp_per_kg,4662.372881355933,end_to_end_efficiency,0.07033898305084746,5077.222051544005
launch_cost_gbp_per_kg,4746.77966101695,end_to_end_efficiency,0.07033898305084746,5161.767660901
launch_cost_gbp_per_kg,4831.186440677967,end_to_end_efficiency,0.07033898305084746,5246.313270257996
launch_cost_gbp_per_kg,4915.593220338983,end_to_end_efficiency,0.07033898305084746,5330.85887961499
launch_cost_gbp_per_kg,5000.0,end_to_end_efficiency,0.07033898305084746,5415.404488971987
launch_cost_gbp_per_kg,20.0,end_to_end_efficiency,0.07542372881355933,398.85235916634684
launch_cost_gbp_per_kg,104.40677966101696,end_to_end_efficiency,0.07542372881355933,477.6982645217476
launch_cost_gbp_per_kg,188.8135593220339,end_to_end_efficiency,0.07542372881355933,556.5441698771482
launch_cost_gbp_per_kg,273.22033898305085,end_to_end_efficiency,0.07542372881355933,635.390075232549
launch_cost_gbp_per_kg,357.6271186440678,end_to_end_efficiency,0.07542372881355933,714.2359805879497
launch_cost_gbp_per_kg,442.0338983050848,end_to_end_efficiency,0.07542372881355933,793.0818859433505
launch_cost_gbp_per_kg,526.4406779661017,end_to_end_efficiency,0.07542372881355933,871.9277912987512
launch_cost_gbp_per_kg,610.8474576271187,end_to_end_efficiency,0.07542372881355933,950.7736966541521
launch_cost_gbp_per_kg,695.2542372881356,end_to_end_efficiency,0.07542372881355933,1029.6196020095529
launch_cost_gbp_per_kg,779.6610169491526,end_to_end_efficiency,0.07542372881355933,1108.4655073649533
launch_cost_gbp_per_kg,864.0677966101696,end_to_end_efficiency,0.07542372881355933,1187.3114127203546
launch_cost_gbp_per_kg,948.4745762711865,end_to_end_efficiency,0.07542372881355933,1266.1573180757548
launch_cost_gbp_per_kg,1032.8813559322034,end_to_end_efficiency,0.07542372881355933,1345.003223431156
launch_cost_gbp_per_kg,1117.2881355932204,end_to_end_efficiency,0.07542372881355933,1423.8491287865568
launch_cost_gbp_per_kg,1201.6949152542375,end_to_end_efficiency,0.07542372881355933,1502.6950341419574
launch_cost_gbp_per_kg,1286.1016949152543,end_to_end_efficiency,0.07542372881355933,1581.540939497358
launch_cost_gbp_per_kg,1370.5084745762713,end_to_end_efficiency,0.07542372881355933,1660.3868448527592
launch_cost_gbp_per_kg,1454.9152542372883,end_to_end_efficiency,0.07542372881355933,1739.2327502081594
launch_cost_gbp_per_kg,1539.322033898305,end_to_end_efficiency,0.07542372881355933,1818.0786555635607
launch_cost_gbp_per_kg,1623.7288135593221,end_to_end_efficiency,0.07542372881355933,1896.9245609189609
launch_cost_gbp_per_kg,1708.1355932203392,end_to_end_efficiency,0.07542372881355933,1975.7704662743615
launch_cost_gbp_per_kg,1792.542372881356,end_to_end_efficiency,0.07542372881355933,2054.616371629763
launch_cost_gbp_per_kg,1876.949152542373,end_to_end_efficiency,0.07542372881355933,2133.462276985163
launch_cost_gbp_per_kg,1961.35593220339,end_to_end_efficiency,0.07542372881355933,2212.308182340564
launch_cost_gbp_per_kg,2045.7627118644068,end_to_end_efficiency,0.07542372881355933,2291.154087695965
launch_cost_gbp_per_kg,2130.169491525424,end_to_end_efficiency,0.07542372881355933,2369.999993051366
launch_cost_gbp_per_kg,2214.576271186441,end_to_end_efficiency,0.07542372881355933,2448.845898406766
launch_cost_gbp_per_kg,2298.983050847458,end_to_end_efficiency,0.07542372881355933,2527.691803762167
launch_cost_gbp_per_kg,2383.389830508475,end_to_end_efficiency,0.07542372881355933,2606.537709117568
launch_cost_gbp_per_kg,2467.7966101694915,end_to_end_efficiency,0.07542372881355933,2685.383614472969
launch_cost_gbp_per_kg,2552.2033898305085,end_to_end_efficiency,0.07542372881355933,2764.229519828369
launch_cost_gbp_per_kg,2636.6101694915255,end_to_end_efficiency,0.07542372881355933,2843.07542518377
launch_cost_gbp_per_kg,2721.0169491525426,end_to_end_efficiency,0.07542372881355933,2921.921330539171
launch_cost_gbp_per_kg,2805.4237288135596,end_to_end_efficiency,0.07542372881355933,3000.7672358945715
launch_cost_gbp_per_kg,2889.8305084745766,end_to_end_efficiency,0.07542372881355933,3079.613141249972
launch_cost_gbp_per_kg,2974.2372881355936,end_to_end_efficiency,0.07542372881355933,3158.4590466053733
launch_cost_gbp_per_kg,3058.64406779661,end_to_end_efficiency,0.07542372881355933,3237.304951960773
launch_cost_gbp_per_kg,3143.0508474576272,end_to_end_efficiency,0.07542372881355933,3316.1508573161746
launch_cost_gbp_per_kg,3227.4576271186443,end_to_end_efficiency,0.07542372881355933,3394.9967626715757
launch_cost_gbp_per_kg,3311.8644067796613,end_to_end_efficiency,0.07542372881355933,3473.842668026976
launch_cost_gbp_per_kg,3396.2711864406783,end_to_end_efficiency,0.07542372881355933,3552.688573382377
launch_cost_gbp_per_kg,3480.6779661016953,end_to_end_efficiency,0.07542372881355933,3631.534478737778
launch_cost_gbp_per_kg,3565.084745762712,end_to_end_efficiency,0.07542372881355933,3710.3803840931787
launch_cost_gbp_per_kg,3649.491525423729,end_to_end_efficiency,0.07542372881355933,3789.226289448579
launch_cost_gbp_per_kg,3733.898305084746,end_to_end_efficiency,0.07542372881355933,3868.07219480398
launch_cost_gbp_per_kg,3818.305084745763,end_to_end_efficiency,0.07542372881355933,3946.918100159381
launch_cost_gbp_per_kg,3902.71186440678,end_to_end_efficiency,0.07542372881355933,4025.7640055147817
launch_cost_gbp_per_kg,3987.118644067797,end_to_end_efficiency,0.07542372881355933,4104.609910870183
launch_cost_gbp_per_kg,4071.5254237288136,end_to_end_efficiency,0.07542372881355933,4183.4558162255835
launch_cost_gbp_per_kg,4155.932203389831,end_to_end_efficiency,0.07542372881355933,4262.301721580983
launch_cost_gbp_per_kg,4240.338983050848,end_to_end_efficiency,0.07542372881355933,4341.147626936385
launch_cost_gbp_per_kg,4324.745762711865,end_to_end_efficiency,0.07542372881355933,4419.993532291786
launch_cost_gbp_per_kg,4409.152542372882,end_to_end_efficiency,0.07542372881355933,4498.839437647187
launch_cost_gbp_per_kg,4493.559322033899,end_to_end_efficiency,0.07542372881355933,4577.685343002588
launch_cost_gbp_per_kg,4577.966101694916,end_to_end_efficiency,0.07542372881355933,4656.531248357988
launch_cost_gbp_per_kg,4662.372881355933,end_to_end_efficiency,0.07542372881355933,4735.377153713389
launch_cost_gbp_per_kg,4746.77966101695,end_to_end_efficiency,0.07542372881355933,4814.2230590687905
launch_cost_gbp_per_kg,4831.186440677967,end_to_end_efficiency,0.07542372881355933,4893.068964424189
launch_cost_gbp_per_kg,4915.593220338983,end_to_end_efficiency,0.07542372881355933,4971.91486977959
launch_cost_gbp_per_kg,5000.0,end_to_end_efficiency,0.07542372881355933,5050.7607751349915
launch_cost_gbp_per_kg,20.0,end_to_end_efficiency,0.0805084745762712,374.07364598046433
launch_cost_gbp_per_kg,104.40677966101696,end_to_end_efficiency,0.0805084745762712,447.93980994499776
launch_cost_gbp_per_kg,188.8135593220339,end_to_end_efficiency,0.0805084745762712,521.8059739095311
launch_cost_gbp_per_kg,273.22033898305085,end_to_end_efficiency,0.0805084745762712,595.6721378740643
launch_cost_gbp_per_kg,357.6271186440678,end_to_end_efficiency,0.0805084745762712,669.5383018385977
launch_cost_gbp_per_kg,442.0338983050848,end_to_end_efficiency,0.0805084745762712,743.404465803131
launch_cost_gbp_per_kg,526.4406779661017,end_to_end_efficiency,0.0805084745762712,817.2706297676644
launch_cost_gbp_per_kg,610.8474576271187,end_to_end_efficiency,0.0805084745762712,891.1367937321977
launch_cost_gbp_per_kg,695.2542372881356,end_to_end_efficiency,0.0805084745762712,965.0029576967311
launch_cost_gbp_per_kg,779.6610169491526,end_to_end_efficiency,0.0805084745762712,1038.8691216612644
launch_cost_gbp_per_kg,864.0677966101696,end_to_end_efficiency,0.0805084745762712,1112.7352856257976
launch_cost_gbp_per_kg,948.4745762711865,end_to_end_efficiency,0.0805084745762712,1186.601449590331
launch_cost_gbp_per_kg,1032.8813559322034,end_to_end_efficiency,0.0805084745762712,1260.4676135548643
launch_cost_gbp_per_kg,1117.2881355932204,end_to_end_efficiency,0.0805084745762712,1334.333777519398
launch_cost_gbp_per_kg,1201.6949152542375,end_to_end_efficiency,0.0805084745762712,1408.1999414839313
launch_cost_gbp_per_kg,1286.1016949152543,end_to_end_efficiency,0.0805084745762712,1482.0661054484642
launch_cost_gbp_per_kg,1370.5084745762713,end_to_end_efficiency,0.0805084745762712,1555.9322694129978
launch_cost_gbp_per_kg,1454.9152542372883,end_to_end_efficiency,0.0805084745762712,1629.7984333775312
launch_cost_gbp_per_kg,1539.322033898305,end_to_end_efficiency,0.0805084745762712,1703.6645973420643
launch_cost_gbp_per_kg,1623.7288135593221,end_to_end_efficiency,0.0805084745762712,1777.530761306598
launch_cost_gbp_per_kg,1708.1355932203392,end_to_end_efficiency,0.0805084745762712,1851.3969252711313
launch_cost_gbp_per_kg,1792.542372881356,end_to_end_efficiency,0.0805084745762712,1925.2630892356642
launch_cost_gbp_per_kg,1876.949152542373,end_to_end_efficiency,0.0805084745762712,1999.1292532001978
launch_cost_gbp_per_kg,1961.35593220339,end_to_end_efficiency,0.0805084745762712,2072.995417164731
launch_cost_gbp_per_kg,2045.7627118644068,end_to_end_efficiency,0.0805084745762712,2146.8615811292643
launch_cost_gbp_per_kg,2130.169491525424,end_to_end_efficiency,0.0805084745762712,2220.727745093798
launch_cost_gbp_per_kg,2214.576271186441,end_to_end_efficiency,0.0805084745762712,2294.5939090583315
launch_cost_gbp_per_kg,2298.983050847458,end_to_end_efficiency,0.0805084745762712,2368.460073022865
launch_cost_gbp_per_kg,2383.389830508475,end_to_end_efficiency,0.0805084745762712,2442.326236987398
launch_cost_gbp_per_kg,2467.7966101694915,end_to_end_efficiency,0.0805084745762712,2516.1924009519307
launch_cost_gbp_per_kg,2552.2033898305085,end_to_end_efficiency,0.0805084745762712,2590.058564916464
launch_cost_gbp_per_kg,2636.6101694915255,end_to_end_efficiency,0.0805084745762712,2663.924728880998
launch_cost_gbp_per_kg,2721.0169491525426,end_to_end_efficiency,0.0805084745762712,2737.790892845531
launch_cost_gbp_per_kg,2805.4237288135596,end_to_end_efficiency,0.0805084745762712,2811.6570568100647
launch_cost_gbp_per_kg,2889.8305084745766,end_to_end_efficiency,0.0805084745762712,2885.523220774598
launch_cost_gbp_per_kg,2974.2372881355936,end_to_end_efficiency,0.0805084745762712,2959.389384739131
launch_cost_gbp_per_kg,3058.64406779661,end_to_end_efficiency,0.0805084745762712,3033.2555487036643
launch_cost_gbp_per_kg,3143.0508474576272,end_to_end_efficiency,0.0805084745762712,3107.1217126681977
launch_cost_gbp_per_kg,3227.4576271186443,end_to_end_efficiency,0.0805084745762712,3180.987876632731
launch_cost_gbp_per_kg,3311.8644067796613,end_to_end_efficiency,0.0805084745762712,3254.8540405972644
launch_cost_gbp_per_kg,3396.2711864406783,end_to_end_efficiency,0.0805084745762712,3328.7202045617983
launch_cost_gbp_per_kg,3480.6779661016953,end_to_end_efficiency,0.0805084745762712,3402.586368526332
launch_cost_gbp_per_kg,3565.084745762712,end_to_end_efficiency,0.0805084745762712,3476.452532490864
launch_cost_gbp_per_kg,3649.491525423729,end_to_end_efficiency,0.0805084745762712,3550.3186964553975
launch_cost_gbp_per_kg,3733.898305084746,end_to_end_efficiency,0.0805084745762712,3624.184860419931
launch_cost_gbp_per_kg,3818.305084745763,end_to_end_efficiency,0.0805084745762712,3698.0510243844647
launch_cost_gbp_per_kg,3902.71186440678,end_to_end_efficiency,0.0805084745762712,3771.9171883489985
launch_cost_gbp_per_kg,3987.118644067797,end_to_end_efficiency,0.0805084745762712,3845.7833523135314
launch_cost_gbp_per_kg,4071.5254237288136,end_to_end_efficiency,0.0805084745762712,3919.6495162780643
launch_cost_gbp_per_kg,4155.932203389831,end_to_end_efficiency,0.0805084745762712,3993.515680242598
launch_cost_gbp_per_kg,4240.338983050848,end_to_end_efficiency,0.0805084745762712,4067.3818442071306
launch_cost_gbp_per_kg,4324.745762711865,end_to_end_efficiency,0.0805084745762712,4141.248008171664
launch_cost_gbp_per_kg,4409.152542372882,end_to_end_efficiency,0.0805084745762712,4215.114172136198
launch_cost_gbp_per_kg,4493.559322033899,end_to_end_efficiency,0.0805084745762712,4288.980336100732
launch_cost_gbp_per_kg,4577.966101694916,end_to_end_efficiency,0.0805084745762712,4362.846500065265
launch_cost_gbp_per_kg,4662.372881355933,end_to_end_efficiency,0.0805084745762712,4436.712664029797
launch_cost_gbp_per_kg,4746.77966101695,end_to_end_efficiency,0.0805084745762712,4510.578827994332
launch_cost_gbp_per_kg,4831.186440677967,end_to_end_efficiency,0.0805084745762712,4584.444991958865
launch_cost_gbp_per_kg,4915.593220338983,end_to_end_efficiency,0.0805084745762712,4658.311155923398
launch_cost_gbp_per_kg,5000.0,end_to_end_efficiency,0.0805084745762712,4732.177319887931
launch_cost_gbp_per_kg,20.0,end_to_end_efficiency,0.08559322033898305,352.2389383216175
launch_cost_gbp_per_kg,104.40677966101696,end_to_end_efficiency,0.08559322033898305,421.71701333776286
launch_cost_gbp_per_kg,188.8135593220339,end_to_end_efficiency,0.08559322033898305,491.19508835390803
launch_cost_gbp_per_kg,273.22033898305085,end_to_end_efficiency,0.08559322033898305,560.6731633700532
launch_cost_gbp_per_kg,357.6271186440678,end_to_end_efficiency,0.08559322033898305,630.1512383861985
launch_cost_gbp_per_kg,442.0338983050848,end_to_end_efficiency,0.08559322033898305,699.6293134023437
launch_cost_gbp_per_kg,526.4406779661017,end_to_end_efficiency,0.08559322033898305,769.107388418489
launch_cost_gbp_per_kg,610.8474576271187,end_to_end_efficiency,0.08559322033898305,838.5854634346341
launch_cost_gbp_per_kg,695.2542372881356,end_to_end_efficiency,0.08559322033898305,908.0635384507794
launch_cost_gbp_per_kg,779.6610169491526,end_to_end_efficiency,0.08559322033898305,977.5416134669244
launch_cost_gbp_per_kg,864.0677966101696,end_to_end_efficiency,0.08559322033898305,1047.0196884830698
launch_cost_gbp_per_kg,948.4745762711865,end_to_end_efficiency,0.08559322033898305,1116.497763499215
launch_cost_gbp_per_kg,1032.8813559322034,end_to_end_efficiency,0.08559322033898305,1185.9758385153602
launch_cost_gbp_per_kg,1117.2881355932204,end_to_end_efficiency,0.08559322033898305,1255.4539135315053
launch_cost_gbp_per_kg,1201.6949152542375,end_to_end_efficiency,0.08559322033898305,1324.931988547651
launch_cost_gbp_per_kg,1286.1016949152543,end_to_end_efficiency,0.08559322033898305,1394.4100635637958
launch_cost_gbp_per_kg,1370.5084745762713,end_to_end_efficiency,0.08559322033898305,1463.888138579941
launch_cost_gbp_per_kg,1454.9152542372883,end_to_end_efficiency,0.08559322033898305,1533.3662135960863
launch_cost_gbp_per_kg,1539.322033898305,end_to_end_efficiency,0.08559322033898305,1602.8442886122316
launch_cost_gbp_per_kg,1623.7288135593221,end_to_end_efficiency,0.08559322033898305,1672.3223636283767
launch_cost_gbp_per_kg,1708.1355932203392,end_to_end_efficiency,0.08559322033898305,1741.800438644522
launch_cost_gbp_per_kg,1792.542372881356,end_to_end_efficiency,0.08559322033898305,1811.2785136606672
launch_cost_gbp_per_kg,1876.949152542373,end_to_end_efficiency,0.08559322033898305,1880.756588676813
launch_cost_gbp_per_kg,1961.35593220339,end_to_end_efficiency,0.08559322033898305,1950.234663692958
launch_cost_gbp_per_kg,2045.7627118644068,end_to_end_efficiency,0.08559322033898305,2019.712738709103
launch_cost_gbp_per_kg,2130.169491525424,end_to_end_efficiency,0.08559322033898305,2089.190813725248
launch_cost_gbp_per_kg,2214.576271186441,end_to_end_efficiency,0.08559322033898305,2158.6688887413934
launch_cost_gbp_per_kg,2298.983050847458,end_to_end_efficiency,0.08559322033898305,2228.146963757539
launch_cost_gbp_per_kg,2383.389830508475,end_to_end_efficiency,0.08559322033898305,2297.625038773683
launch_cost_gbp_per_kg,2467.7966101694915,end_to_end_efficiency,0.08559322033898305,2367.1031137898285
launch_cost_gbp_per_kg,2552.2033898305085,end_to_end_efficiency,0.08559322033898305,2436.581188805974
launch_cost_gbp_per_kg,2636.6101694915255,end_to_end_efficiency,0.08559322033898305,2506.0592638221196
launch_cost_gbp_per_kg,2721.0169491525426,end_to_end_efficiency,0.08559322033898305,2575.5373388382645
launch_cost_gbp_per_kg,2805.4237288135596,end_to_end_efficiency,0.08559322033898305,2645.0154138544103
